subject_id,session_id,time_sec,base_fs_hz,acc_fs_hz,bvp_fs_hz,eda_fs_hz,temp_fs_hz,hr_fs_hz,ibi_is_event_based,acc_sample,bvp_sample,eda_sample,temp_sample,hr_sample,ibi_event,acc_x,acc_y,acc_z,bvp,eda,temp,hr,ibi,pred_label,confidence
demo_subject_001,demo_session_001,458.6875,64,32,64,4,4,1,1,1,1,0,0,0,0,-22.0,3.0,57.0,0.124878,1.293634,32.414562,96.718573,,,
demo_subject_001,demo_session_001,458.703125,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,2.0,55.0,0.296707,1.293634,32.414562,96.718573,,,
demo_subject_001,demo_session_001,458.71875,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,2.0,60.0,0.482606,1.293634,32.414562,96.718573,,,
demo_subject_001,demo_session_001,458.734375,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,5.0,57.0,0.732492,1.293634,32.414562,96.718573,,,
demo_subject_001,demo_session_001,458.75,64,32,64,4,4,1,1,1,1,1,1,0,0,-24.0,5.0,57.0,0.631161,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.765625,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,6.0,54.0,0.720456,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.78125,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,3.0,55.0,0.731843,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.796875,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,3.0,56.0,0.603046,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.8125,64,32,64,4,4,1,1,1,1,0,0,0,1,-24.0,1.0,57.0,0.582615,1.26159,32.429359,96.718573,0.651708,,
demo_subject_001,demo_session_001,458.828125,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,6.0,57.0,0.565351,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.84375,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,5.0,57.0,0.511471,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.859375,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,2.0,58.0,0.298909,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.875,64,32,64,4,4,1,1,1,1,0,0,0,0,-24.0,5.0,57.0,0.536899,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.890625,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,6.0,59.0,0.407669,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.90625,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,6.0,59.0,0.378763,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.921875,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,2.0,59.0,0.158989,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.9375,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,5.0,57.0,0.369025,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.953125,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,4.0,59.0,0.255535,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.96875,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,6.0,58.0,0.198845,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,458.984375,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,2.0,55.0,0.112158,1.26159,32.429359,96.718573,,,
demo_subject_001,demo_session_001,459.0,64,32,64,4,4,1,1,1,1,1,1,1,0,-25.0,4.0,58.0,-0.198754,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.015625,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,7.0,58.0,-0.079673,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.03125,64,32,64,4,4,1,1,1,1,0,0,0,0,-24.0,5.0,59.0,-0.114024,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.046875,64,32,64,4,4,1,1,0,1,0,0,0,0,-22.0,6.0,57.0,-0.150478,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.0625,64,32,64,4,4,1,1,1,1,0,0,0,0,-20.0,2.0,57.0,-0.298682,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.078125,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,1.0,58.0,-0.456163,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.09375,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,8.0,58.0,-0.407588,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.109375,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,5.0,58.0,-0.529003,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.125,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,4.0,58.0,-0.60856,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.140625,64,32,64,4,4,1,1,0,1,0,0,0,0,-27.0,3.0,58.0,-0.642831,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.15625,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,4.0,59.0,-0.584742,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.171875,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,5.0,58.0,-0.738429,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.1875,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,7.0,60.0,-0.80535,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.203125,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,5.0,61.0,-0.749779,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.21875,64,32,64,4,4,1,1,1,1,0,0,0,0,-22.0,6.0,59.0,-0.746926,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.234375,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,4.0,56.0,-0.745076,1.248179,32.414039,97.007631,,,
demo_subject_001,demo_session_001,459.25,64,32,64,4,4,1,1,1,1,1,1,0,0,-24.0,3.0,60.0,-0.571562,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.265625,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,6.0,54.0,-0.256977,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.28125,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,5.0,58.0,-0.302057,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.296875,64,32,64,4,4,1,1,0,1,0,0,0,0,-27.0,2.0,55.0,0.041967,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.3125,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,7.0,57.0,0.194282,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.328125,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,4.0,58.0,0.425102,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.34375,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,7.0,55.0,0.417417,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.359375,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,7.0,56.0,0.598519,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.375,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,5.0,61.0,0.69422,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.390625,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,4.0,58.0,0.632786,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.40625,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,5.0,57.0,0.626581,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.421875,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,5.0,56.0,0.727551,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.4375,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,5.0,59.0,0.481914,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.453125,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,2.0,54.0,0.548439,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.46875,64,32,64,4,4,1,1,1,1,0,0,0,1,-24.0,7.0,57.0,0.423123,1.244408,32.430099,97.007631,0.603021,,
demo_subject_001,demo_session_001,459.484375,64,32,64,4,4,1,1,0,1,0,0,0,0,-21.0,6.0,57.0,0.322082,1.244408,32.430099,97.007631,,,
demo_subject_001,demo_session_001,459.5,64,32,64,4,4,1,1,1,1,1,1,0,0,-26.0,6.0,56.0,0.301908,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.515625,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,4.0,58.0,0.337379,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.53125,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,5.0,62.0,0.562067,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.546875,64,32,64,4,4,1,1,0,1,0,0,0,0,-27.0,5.0,58.0,0.25582,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.5625,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,3.0,58.0,0.209829,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.578125,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,3.0,57.0,0.11422,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.59375,64,32,64,4,4,1,1,1,1,0,0,0,0,-24.0,6.0,59.0,0.16061,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.609375,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,7.0,57.0,0.172958,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.625,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,3.0,61.0,-0.02513,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.640625,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,5.0,57.0,-0.142602,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.65625,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,5.0,57.0,-0.215073,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.671875,64,32,64,4,4,1,1,0,1,0,0,0,0,-27.0,4.0,59.0,-0.242453,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.6875,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,3.0,56.0,-0.346159,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.703125,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,4.0,57.0,-0.463151,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.71875,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,5.0,59.0,-0.575238,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.734375,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,7.0,56.0,-0.549055,1.283123,32.452033,97.007631,,,
demo_subject_001,demo_session_001,459.75,64,32,64,4,4,1,1,1,1,1,1,0,0,-26.0,5.0,59.0,-0.4726,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.765625,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,8.0,55.0,-0.559872,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.78125,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,6.0,60.0,-0.732412,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.796875,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,6.0,58.0,-0.746249,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.8125,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,5.0,59.0,-0.79339,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.828125,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,4.0,59.0,-0.77378,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.84375,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,3.0,56.0,-0.764061,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.859375,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,4.0,58.0,-0.552641,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.875,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,4.0,57.0,-0.432497,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.890625,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,7.0,57.0,-0.25812,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.90625,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,4.0,61.0,-0.073405,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.921875,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,5.0,57.0,0.170029,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.9375,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,6.0,57.0,0.29525,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.953125,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,5.0,57.0,0.450029,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.96875,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,7.0,61.0,0.717961,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,459.984375,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,5.0,57.0,0.611294,1.281009,32.455252,97.007631,,,
demo_subject_001,demo_session_001,460.0,64,32,64,4,4,1,1,1,1,1,1,1,0,-25.0,7.0,59.0,0.717509,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.015625,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,6.0,63.0,0.688429,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.03125,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,4.0,58.0,0.632587,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.046875,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,2.0,59.0,0.582968,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.0625,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,5.0,58.0,0.515754,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.078125,64,32,64,4,4,1,1,0,1,0,0,0,1,-23.0,6.0,61.0,0.43643,1.259367,32.423292,95.668869,0.63825,,
demo_subject_001,demo_session_001,460.09375,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,5.0,55.0,0.407984,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.109375,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,4.0,60.0,0.378729,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.125,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,4.0,60.0,0.315523,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.140625,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,4.0,58.0,0.17934,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.15625,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,5.0,59.0,0.373218,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.171875,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,4.0,59.0,0.352076,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.1875,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,6.0,58.0,0.160806,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.203125,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,6.0,59.0,0.174527,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.21875,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,6.0,59.0,0.061187,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.234375,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,5.0,58.0,0.086301,1.259367,32.423292,95.668869,,,
demo_subject_001,demo_session_001,460.25,64,32,64,4,4,1,1,1,1,1,1,0,0,-26.0,4.0,57.0,-0.121699,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.265625,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,8.0,59.0,-0.121002,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.28125,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,4.0,57.0,-0.241508,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.296875,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,6.0,55.0,-0.399782,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.3125,64,32,64,4,4,1,1,1,1,0,0,0,0,-22.0,5.0,58.0,-0.397216,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.328125,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,6.0,58.0,-0.454509,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.34375,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,4.0,61.0,-0.41861,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.359375,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,4.0,55.0,-0.646129,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.375,64,32,64,4,4,1,1,1,1,0,0,0,0,-24.0,7.0,60.0,-0.621207,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.390625,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,6.0,60.0,-0.62136,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.40625,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,6.0,57.0,-0.729922,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.421875,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,7.0,59.0,-0.784991,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.4375,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,4.0,60.0,-0.829628,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.453125,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,3.0,57.0,-0.655633,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.46875,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,4.0,57.0,-0.530104,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.484375,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,6.0,56.0,-0.478257,1.272947,32.420089,95.668869,,,
demo_subject_001,demo_session_001,460.5,64,32,64,4,4,1,1,1,1,1,1,0,0,-25.0,6.0,58.0,-0.274914,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.515625,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,5.0,61.0,-0.180135,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.53125,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,2.0,56.0,0.041494,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.546875,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,5.0,56.0,0.194075,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.5625,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,6.0,60.0,0.507726,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.578125,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,6.0,59.0,0.541542,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.59375,64,32,64,4,4,1,1,1,1,0,0,0,0,-22.0,4.0,58.0,0.635737,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.609375,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,4.0,60.0,0.58389,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.625,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,5.0,57.0,0.672007,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.640625,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,6.0,60.0,0.64127,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.65625,64,32,64,4,4,1,1,1,1,0,0,0,0,-24.0,2.0,58.0,0.704598,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.671875,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,4.0,59.0,0.555153,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.6875,64,32,64,4,4,1,1,1,1,0,0,0,0,-24.0,4.0,61.0,0.475498,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.703125,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,4.0,58.0,0.498653,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.71875,64,32,64,4,4,1,1,1,1,0,0,0,1,-23.0,6.0,58.0,0.431614,1.257171,32.428762,95.668869,0.608233,,
demo_subject_001,demo_session_001,460.734375,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,5.0,59.0,0.536812,1.257171,32.428762,95.668869,,,
demo_subject_001,demo_session_001,460.75,64,32,64,4,4,1,1,1,1,1,1,0,0,-23.0,5.0,58.0,0.35678,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.765625,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,5.0,56.0,0.305161,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.78125,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,4.0,59.0,0.316761,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.796875,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,1.0,58.0,0.199283,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.8125,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,7.0,57.0,0.300451,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.828125,64,32,64,4,4,1,1,0,1,0,0,0,0,-21.0,4.0,58.0,0.153406,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.84375,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,6.0,57.0,0.027092,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.859375,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,6.0,58.0,-0.049747,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.875,64,32,64,4,4,1,1,1,1,0,0,0,0,-24.0,4.0,57.0,0.064489,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.890625,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,9.0,56.0,-0.386345,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.90625,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,8.0,59.0,-0.315364,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.921875,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,3.0,58.0,-0.281335,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.9375,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,4.0,59.0,-0.518906,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.953125,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,4.0,57.0,-0.493777,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.96875,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,8.0,59.0,-0.500596,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,460.984375,64,32,64,4,4,1,1,0,1,0,0,0,0,-23.0,5.0,57.0,-0.680752,1.282159,32.44314,95.668869,,,
demo_subject_001,demo_session_001,461.0,64,32,64,4,4,1,1,1,1,1,1,1,0,-24.0,7.0,60.0,-0.763028,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.015625,64,32,64,4,4,1,1,0,1,0,0,0,0,-20.0,6.0,60.0,-0.674294,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.03125,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,6.0,60.0,-0.621538,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.046875,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,5.0,57.0,-0.748366,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.0625,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,3.0,58.0,-0.744797,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.078125,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,5.0,57.0,-0.64125,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.09375,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,4.0,57.0,-0.588395,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.109375,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,4.0,58.0,-0.396139,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.125,64,32,64,4,4,1,1,1,1,0,0,0,0,-26.0,3.0,60.0,-0.287415,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.140625,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,4.0,56.0,-0.035115,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.15625,64,32,64,4,4,1,1,1,1,0,0,0,0,-23.0,4.0,58.0,0.014761,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.171875,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,7.0,56.0,0.384857,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.1875,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,5.0,58.0,0.532147,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.203125,64,32,64,4,4,1,1,0,1,0,0,0,0,-25.0,3.0,59.0,0.695848,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.21875,64,32,64,4,4,1,1,1,1,0,0,0,0,-22.0,6.0,56.0,0.68703,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.234375,64,32,64,4,4,1,1,0,1,0,0,0,0,-21.0,4.0,58.0,0.673467,1.271878,32.448622,97.937781,,,
demo_subject_001,demo_session_001,461.25,64,32,64,4,4,1,1,1,1,1,1,0,0,-24.0,8.0,58.0,0.618359,1.273142,32.398434,97.937781,,,
demo_subject_001,demo_session_001,461.265625,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,9.0,60.0,0.603835,1.273142,32.398434,97.937781,,,
demo_subject_001,demo_session_001,461.28125,64,32,64,4,4,1,1,1,1,0,0,0,0,-21.0,5.0,59.0,0.620512,1.273142,32.398434,97.937781,,,
